"","address1","lon","lat"
"1562","75 9 AVENUE 10011",-74.0060838,40.7425547
"1563","1968 86 STREET 11214",-73.9989475,40.6047574
"1564","816 BROADWAY 10003",-73.9909356,40.7327618
"1565","2637 86TH ST 11223",-73.9837861,40.5960882
"1566","202 8 AVENUE 10011",-73.9994559,40.7435209
"1567","66 3RD AVE 10003",-73.9887907,40.7316551
"1568","100 SAINT MARKS PL 10009",-73.9847478,40.7271507
"1569","3304 DITMARS BOULEVARD 11105",-73.9096617,40.7750776
"1570","1101 43 AVENUE 11101",-73.9475229,40.7519822
"1571","252 W 29TH ST 10001",-73.9953108,40.7486658
"1572","470 AVENUE OF THE AMERICAS 10011",-73.9977961,40.7355572
"1573","3021 CHURCH AVE 11226",-73.9488164,40.6510083
"1574","135 WILLIAM STREET 10038",-74.0067062,40.7094264
"1575","50 HAVEN AVENUE 10032",-73.943338,40.842975
"1576","2421 ADAM CLAYTON POWELL JR B 10030",-73.9405196,40.8191934
"1577","1121 ST NICHOLAS AVENUE 10032",-73.9400968,40.8393848
"1578","10827 ASCAN AVENUE 11375",-73.8408824,40.7182297
"1579","1158 MYRTLE AVE 11221",-73.9336724,40.6969299
"1580","5908 AVENUE N 11234",-73.917907,40.6193303
"1581","2892 FULTON STREET 11207",-73.887844,40.678679
"1582","512 WEST 207 STREET 10034",-73.919838,40.864992
"1583","1215 WHITE PLAINS RD 10472",-73.8620717,40.8309484
"1584","281 KINGS HIGHWAY 11223",-73.9803059,40.6053167
"1585","3 E 53RD ST 10022",-73.975073,40.760345
"1586","79 WYCKOFF AVE 11237",-73.920604,40.705453
"1587","4015 BELL BLVD 11361",-73.7708634,40.763867
"1588","87 SOUTH ST 10038",-74.0042543,40.7058993
"1589","607 2 AVENUE 10016",-73.9764532,40.7443999
"1590","2882 GERRITSEN AVE 11229",-73.9222855,40.5899847
"1591","151 E 50TH ST 10022",-73.9712025,40.7561999
"1592","51 1 AVENUE 10003",-73.9876565,40.7249283
"1593","101103 ORIENTAL BOULEVARD 11235",-73.9426101,40.5780673
"1594","1315 WEST   45 STREET 10036",-73.9988431,40.7635771
"1595","21145 JAMAICA AVENUE 11428",-73.7478432,40.71568
"1596","2265 BROADWAY 10024",-73.9791575,40.785532
"1597","769 BURKE AVENUE 10467",-73.8644307,40.8716122
"1598","894 DEKALB AVE 11221",-73.9401858,40.6924983
"1599","419 UTICA AVE 11213",-73.9313474,40.664041
"1600","4754 46 STREET 11377",-73.9230046,40.7285197
"1601","410 W 43RD ST 10036",-73.9930095,40.7593177
"1602","6619 FORT HAMILTON PKWY 11219",-74.010414,40.6297444
"1603","167 NASSAU AVENUE 11222",-73.9465232,40.7253379
"1604","1297 FULTON ST 11216",-73.9493278,40.6806222
"1605","665 CLASSON AVENUE 11238",-73.9588566,40.6775822
"1606","514 COLUMBUS AVENUE 10024",-73.9727977,40.7856455
"1607","247 SOUTH    1 STREET 11211",-73.9579085,40.7126995
"1608","48 WEST   46 STREET 10036",-73.9812924,40.756742
"1609","7108 MYRTLE AVENUE 11385",-73.8796399,40.701858
"1610","1302 8 AVENUE 11215",-73.9814804,40.6633461
"1611","1448 EAST AVE 10462",-73.8600089,40.8361635
"1612","395 KINGSTON AVENUE 11225",-73.9424001,40.6654244
"1613","166 SOUTH    4 STREET 11211",-73.9613594,40.7111631
"1614","5816 FORT HAMILTON PKWY 11219",-74.0048103,40.6339385
"1615","192 ORCHARD STREET 10002",-73.9879599,40.7221491
"1616","10702 QUEENS BOULEVARD 11375",-73.8462917,40.7217032
"1617","5221 AVENUE N 11234",-73.9243167,40.6192923
"1618","1496 2ND AVE 10075",-73.9553718,40.7724461
"1619","533 W 218TH ST 10034",-73.9153085,40.8721225
"1620","419 KINGSTON AVE 11225",-73.9424243,40.6645883
"1621","2340 CONEY ISLAND AVENUE 11223",-73.9615735,40.5999058
"1622","1104 LAFAYETTE AVE 11221",-73.927651,40.692421
"1623","369 TROUTMAN ST 11237",-73.923893,40.7058865
"1624","48 EAST  183 STREET 10453",-73.9027076,40.8582116
"1625","1708 86TH ST 11214",-74.0048739,40.6083167
"1626","521 STANLEY AVE 11207",-73.889048,40.657304
"1627","1663 1ST AVE 10028",-73.9492676,40.7774336
"1628","225 EAST   44 STREET 10017",-73.9722686,40.7518562
"1629","1305 MADISON AVENUE 10128",-73.9555364,40.7849229
"1630","150 WEST 4 STREET 10012",-74.0006679,40.731432
"1631","510 AMSTERDAM AVENUE 10024",-73.9759621,40.7868909
"1632","20 EAST   17 STREET 10003",-73.9912361,40.7372725
"1633","5421 5TH AVE 11220",-74.0129094,40.6423412
"1634","955 WEST END AVENUE 10025",-73.9683426,40.8022977
"1635","59 READE STREET 10007",-74.0066053,40.7147792
"1636","3 CORSON AVE 10301",-74.0790329,40.6384078
"1637","12402 JAMAICA AVENUE 11418",-73.8263016,40.7006081
"1638","2 PARK AVENUE 10016",-73.9824937,40.7462972
"1639","372 LAFAYETTE AVE 11238",-73.960499,40.688567
"1640","84 E 10TH ST 10003",-73.989951,40.7309828
"1641","182 W 4TH ST 10014",-74.0019252,40.7323493
"1642","200 2ND AVE 10003",-73.9853907,40.7311452
"1643","784 WASHINGTON AVE 11238",-73.9633278,40.6744105
"1644","321 W 51ST ST 10019",-73.9865836,40.7634931
"1645","223 SMITH ST 11201",-73.9919541,40.6842075
"1646","504 39TH ST 11232",-74.003789,40.6510522
"1647","374 CANAL STREET 10013",-74.0044121,40.7208992
"1648","3700 SURF AVENUE 11224",-74.0032852,40.5735391
"1649","2921 DITMARS BLVD 11105",-73.9110812,40.7764019
"1650","55 E 52ND ST 10022",-73.9736148,40.7590777
"1651","319 5TH AVE 10016",-73.9850363,40.747092
"1652","8781 SUTPHIN BOULEVARD 11435",-73.809199,40.7050553
"1653","556 WORTMAN AVENUE 11208",-73.8730263,40.6616997
"1654","1 PENN PLZ 10119",-73.993056,40.751389
"1655","7312 18TH AVE 11204",-73.9952609,40.6144167
"1656","24 BOWERY 10013",-73.9973112,40.7148935
"1657","99 PORT RICHMOND AVE 10302",-74.1328265,40.638521
"1658","3701 MERMAID AVENUE 11224",-74.0032946,40.5747948
"1659","3023 30TH AVE 11102",-73.9214534,40.7671079
"1660","1036 CONEY ISLAND AVE 11230",-73.967024,40.6322919
"1661","31 E 21ST ST 10010",-73.9884766,40.7396248
"1662","2094 STARLING AVENUE 10462",-73.8554363,40.8358256
"1663","507 E 6TH ST 10009",-73.9833049,40.7253655
"1664","4920 5 AVENUE 11220",-74.0104273,40.6453626
"1665","6724 BAY PARKWAY 11204",-73.9833857,40.6123693
"1666","4704 VERNON BOULEVARD 11101",-73.953512,40.745386
"1667","251 CHURCH ST 10013",-74.0054175,40.7177931
"1668","8109 41 AVENUE 11373",-73.8841684,40.7460177
"1669","135 READE STREET 10013",-74.0097458,40.7162178
"1670","770 BROADWAY 10003",-73.9915217,40.7306008
"1671","348 BROOK AVENUE 10454",-73.9175063,40.8099803
"1672","1718 2ND AVE 10128",-73.9499157,40.7798424
"1673","680 ALLERTON AVENUE 10467",-73.8679624,40.8651938
"1674","96 CHAMBERS STREET 10007",-74.0076468,40.7145911
"1675","9734 63 ROAD 11374",-73.8595544,40.7314795
"1676","2435 86TH ST 11214",-73.988199,40.598897
"1677","204 EAST   10 STREET 10003",-73.9863997,40.7294468
"1678","8270 AUSTIN STREET 11415",-73.830072,40.709375
"1679","157 PROSPECT PARK SW 11218",-73.9735371,40.6547772
"1680","3435 FULTON STREET 11208",-73.8690712,40.6847092
"1681","3883 EAST TREMONT AVENUE 10465",-73.8192759,40.8232309
"1682","152 7TH AVE S 10014",-74.0021176,40.7352415
"1683","239 W 105TH ST 10025",-73.9675537,40.8005764
"1684","964 AMSTERDAM AVENUE 10025",-73.9653365,40.8015006
"1685","756 9TH AVE 10019",-73.9882743,40.7639038
"1686","2520 PARK AVENUE 10451",-73.9301117,40.8118784
"1687","9516 QUEENS BLVD 11374",-73.8641394,40.7303552
"1688","695 PARK AVENUE 10065",-73.9650501,40.7686084
"1689","10201 37TH AVE 11368",-73.86533,40.7531427
"1690","1231 NOSTRAND AVENUE 11225",-73.9500205,40.6572273
"1691","1397 ROCKAWAY PARKWAY 11236",-73.9028674,40.6458674
"1692","17101 NORTHERN BOULEVARD 11358",-73.7956093,40.7583532
"1693","1504 86TH ST 11228",-74.009535,40.6111114
"1694","115 E 57TH ST 10022",-73.9702151,40.7616522
"1695","3710 30TH AVE 11103",-73.9163555,40.7643114
"1696","34 WEST   32 STREET 10001",-73.9873075,40.7476751
"1697","2798 8TH AVE 10039",-73.9399406,40.8250843
"1698","2289 1ST AVE 10035",-73.9347784,40.7971646
"1699","339 5 AVENUE 11215",-73.983611,40.671985
"1700","98A S 4TH ST 11249",-73.9640744,40.7120854
"1701","11 WEST 17 STREET 10011",-73.992924,40.738441
"1702","206 WEST   23 STREET 10011",-73.9962038,40.744116
"1703","45 E 45TH ST 10017",-73.9774787,40.7547501
"1704","1024 AMSTERDAM AVENUE 10025",-73.9639209,40.8033908
"1705","7318 NORTHERN BOULEVARD 11372",-73.8933098,40.7546808
"1706","2556 MCDONALD AVENUE 11223",-73.9741682,40.590448
"1707","285 COURT STREET 11231",-73.994731,40.6842445
"1708","7106 BAY PARKWAY 11204",-73.9853185,40.6105127
"1709","2428 HUGHES AVE 10458",-73.8861327,40.8559326
"1710","0 @ GRAND CENTRAL 10017",-73.9772294,40.7527262
"1711","2740 HYLAN BOULEVARD 10306",-74.1136542,40.5645933
"1712","195 BROADWAY 10007",-74.009845,40.71091
"1713","815 BROADWAY 10003",-73.991473,40.7330644
"1714","21311 41 AVENUE 11361",-73.7714608,40.7637151
"1715","6024 18TH AVE 11204",-73.9879847,40.6216621
"1716","12618 101ST AVE 11419",-73.819231,40.691586
"1717","156 EAST   64 STREET 10065",-73.9658214,40.7650992
"1718","101 EAST  161 STREET 10451",-73.9243061,40.8276297
"1719","462 7 AVENUE 10018",-73.9902966,40.7519617
"1720","3497 BOSTON ROAD 10469",-73.846716,40.877067
"1721","11114 FLATLANDS AVE 11207",-73.8898045,40.6507432
"1722","2073 BARTOW AVE 10475",-73.8282095,40.8698058
"1723","24763 JAMAICA AVENUE 11426",-73.718885,40.7259478
"1724","1416 AVENUE J 11230",-73.9617662,40.6249234
"1725","2526 LINDEN BLVD 11208",-73.8704141,40.6671758
"1726","83 LIVONIA AVENUE 11212",-73.9150281,40.6617767
"1727","501 7 AVENUE 10018",-73.9886913,40.7529458
"1728","174 SOUTH AVE 10303",-74.1663964,40.6357139
"1729","343 2ND AVE 10003",-73.9825421,40.736006
"1730","993 COLUMBUS AVENUE 10025",-73.9613127,40.8009069
"1731","108 BEDFORD AVENUE 11249",-73.9554339,40.7202377
"1732","2709 BROADWAY 10025",-73.9686711,40.7996265
"1733","510 WILLIS AVE 10455",-73.9181633,40.8151851
"1734","346 LEXINGTON AVENUE 10016",-73.977387,40.7500156
"1735","84 HOYT STREET 11201",-73.9869929,40.688071
"1736","6443 108 STREET 11375",-73.8487285,40.7319579
"1737","721 WESTCHESTER AVENUE 10455",-73.9062825,40.8175952
"1738","510 MORGAN AVENUE 11222",-73.9382599,40.7216744
"1739","245 PARK AVENUE 10003",-73.9746638,40.7546095
"1740","4049 COLLEGE POINT BOULEVARD 11354",-73.8338989,40.7571997
"1741","1133 AVE OF AMERICAS 10036",-73.9838279,40.7560149
"1742","4232 BELL BOULEVARD 11361",-73.7704454,40.7618454
"1743","108A W 145TH ST 10039",-73.9370846,40.8204498
"1744","134 PRINCE ST 10012",-74.0006905,40.7254231
"1745","287 NEWDORP LN 10306",-74.1126424,40.5722235
"1746","144 ORCHARD STREET 10002",-73.9889216,40.7204088
"1747","22 PECK SLIP 10038",-74.002083,40.7080634
"1748","675 9TH AVE 10036",-73.9907253,40.7614549
"1749","1129 LEXINGTON AVENUE 10075",-73.9589759,40.7744848
"1750","66 MOTT STREET 10013",-73.9979336,40.7160835
"1751","165 E 106TH ST 10029",-73.9451754,40.7920433
"1752","434 PARK PLACE 11238",-73.9636359,40.675433
"1753","7306 37TH AVE 11372",-73.8924854,40.7488936
"1754","1661 LINDEN BLVD 11212",-73.9006485,40.6574515
"1755","500 W 145TH ST 10031",-73.94801,40.8252499
"1756","1369 BROADWAY 10018",-73.9878277,40.7521449
"1757","79 MULBERRY STREET 10013",-73.9992669,40.7164523
"1758","710 E 138TH ST 10454",-73.9131241,40.8047676
"1759","1150 BROADWAY 10001",-73.9886452,40.7442009
"1760","200 BAYCHESTER AVE 10475",-73.8275005,40.8642044
"1761","2148 WHITE PLAINS ROAD 10462",-73.867384,40.8548085
"1762","1269 1 AVENUE 10065",-73.9579606,40.7655954
"1763","2712 WHITE PLAINS ROAD 10467",-73.866978,40.865969
"1764","231 SULLIVAN STREET 10012",-73.9994099,40.7297242
"1765","13705 20TH AVE 11356",-73.8307794,40.7835738
"1766","312 ROGERS AVE 11225",-73.9538931,40.6658297
"1767","11814 JAMAICA AVENUE 11418",-73.8311829,40.6997197
"1768","325 BROADWAY 10007",-74.0050501,40.7161502
"1769","1049 MANHATTAN AVE 11222",-73.9552119,40.7346782
"1770","311 2 AVENUE 10003",-73.9833334,40.7350725
"1771","7501 NEW UTRECHT AVE 11214",-73.9997838,40.6154726
"1772","3955 VICTORY BOULEVARD 10314",-74.1867064,40.5942473
"1773","2106 AMSTERDAM AVENUE 10032",-73.9389126,40.8376922
"1774","11304 JAMAICA AVENUE 11418",-73.8354163,40.6977699
"1775","219 EAST  170 STREET 10456",-73.9127442,40.8386145
"1776","5908 KISSENA BLVD 11355",-73.8150758,40.7404164
"1777","494 ATLANTIC AVENUE 11217",-73.9819258,40.6855771
"1778","1505 LEXINGTON AVE 10029",-73.9500894,40.7866094
"1779","1619 AMSTERDAM AVENUE 10031",-73.9496335,40.822114
"1780","8117 BROADWAY 11373",-73.8833055,40.7432599
"1781","228 7th Ave 11215",-73.9791518,40.6702211
"1782","5602 4TH AVE 11220",-74.0164859,40.6431761
"1783","13937 JAMAICA AVE 11435",-73.8117673,40.7025019
"1784","611 VANDERBILT AVE 11238",-73.968089,40.6789819
"1785","961 LEGGETT AVE 10455",-73.9001737,40.8152753
"1786","1820 ARCHER STREET 10460",-73.866183,40.8375108
"1787","120 MACDOUGAL ST 10012",-74.0003609,40.7297998
"1788","45 BLEECKER ST 10012",-73.9941755,40.7259994
"1789","213 PARK AVE S 10003",-73.9883197,40.7368791
"1790","2472 86 STREET 11214",-73.9878924,40.5981363
"1791","23202 MERRICK BLVD 11413",-73.7377495,40.6749431
"1792","652 10TH AVE 10036",-73.9934938,40.7619699
"1793","155 EAST   55 STREET 10022",-73.9690693,40.7594505
"1794","10309 101ST AVE 11416",-73.839614,40.686302
"1795","222 HOYT STREET 11217",-73.9899806,40.6835987
"1796","326 EAST 98 STREET 11212",-73.9173952,40.6598586
"1797","582 LIBERTY AVE 11207",-73.888355,40.6754679
"1798","844 2ND AVE 10017",-73.970671,40.7515735
"1799","765 9 AVENUE 10019",-73.9885782,40.7644474
"1800","638 BLAKE AVE 11207",-73.8953008,40.6676036
"1801","1199 NOSTRAND AVE 11225",-73.9501541,40.6580863
"1802","350 HUDSON ST 10014",-74.0068328,40.7276475
"1803","3557 38TH ST 11101",-73.9238993,40.7539858
"1804","22 9 AVENUE 10014",-74.0061971,40.7402246
"1805","8908 QUEENS BLVD 11373",-73.8746279,40.7343944
"1806","3052-3078 W 21ST ST 11224",-73.987548,40.572891
"1807","22 EAST   66 STREET 10065",-73.9687753,40.7679531
"1808","1008 2 AVENUE 10022",-73.9668354,40.7568328
"1809","11520 QUEENS BOULEVARD 11375",-73.8340859,40.7159829
"1810","1687 BOSTON ROAD 10460",-73.8890606,40.8365892
"1811","834 CLARKSON AVE 11203",-73.9306089,40.65646
"1812","1320A JEROME AVE 10452",-73.9187634,40.8385004
"1813","736 7 AVENUE 10019",-73.9840436,40.7603823
"1814","1686 PITKIN AVENUE 11212",-73.911043,40.669406
"1815","450 HUDSON STREET 10014",-74.0066609,40.7313479
"1816","14921A 41 AVENUE 11355",-73.8239457,40.7598884
"1817","1873 2 AVENUE 10029",-73.9470799,40.7847818
"1818","1816 HYLAN BLVD 10305",-74.0935987,40.5846666
"1819","6202 18 AVENUE 11204",-73.9887368,40.6208897
"1820","16120 NORTHERN BLVD 11358",-73.8041857,40.7621989
"1821","1533 WATSON AVENUE 10472",-73.8780309,40.82622
"1822","2486 BROADWAY 10025",-73.9732171,40.7921968
"1823","5117 AVENUE U 11234",-73.9222698,40.6102229
"1824","9419 ROOSEVELT AVENUE 11372",-73.8720377,40.7491688
"1825","1460 COLLEGE POINT BLVD 11356",-73.8460478,40.7843278
"1826","133 EINSTEIN LOOP 10475",-73.8219435,40.8650591
"1827","2425 STEINWAY STREET 11103",-73.9110966,40.7683182
"1828","21 BEDFORD ST 10014",-74.0036561,40.7290059
"1829","13450 GUY R BREWER BOULEVARD 11434",-73.7750413,40.6718933
"1830","515 W 47TH ST 10036",-73.9939396,40.7633577
"1831","4307 18 AVENUE 11218",-73.9761805,40.6309399
"1832","12 W FORDHAM RD 10468",-73.9021317,40.8627398
"1833","1 NEW YORK TIMES PLZ 11354",-73.8292665,40.7771938
"1834","49 WEST   64 STREET 10023",-73.9812623,40.7722267
"1835","794 BROADWAY 11206",-73.9405537,40.6997078
"1836","1210 FLATBUSH AVENUE 11226",-73.9562101,40.6407088
"1837","214 PROSPECT PARK W 11215",-73.9806596,40.6603493
"1838","1000S 8TH AVE 10019",-73.9830144,40.7671243
"1839","23002 MERRICK BLVD 11413",-73.7403464,40.6757872
"1840","545 LORIMER STREET 11211",-73.9493972,40.7132069
"1841","537 9 AVENUE 10018",-73.9939295,40.7571132
"1842","1610 NEWKIRK AVE 11226",-73.9620804,40.6359014
"1843","46 3 AVENUE 11217",-73.9810501,40.6852772
"1844","1217 CHURCH AVE 11218",-73.9679447,40.6476984
"1845","172 E 106TH ST 10029",-73.9454166,40.7916235
"1846","884 REMSEN AVE 11236",-73.913085,40.6466091
"1847","17716 LIBERTY AVENUE 11433",-73.7817084,40.7051417
"1848","33 HILLEL PLACE 11210",-73.9487767,40.6322318
"1849","59 MURRAY STREET 10007",-74.0097259,40.7144493
"1850","3607 E TREMONT AVE 10465",-73.8242226,40.82897
"1851","12402 ROCKAWAY BOULEVARD 11420",-73.813458,40.67516
"1852","2143 7TH AVE 10027",-73.9471742,40.8103609
"1853","66 HICKS STREET 11201",-73.9937809,40.7000394
"1854","116 MACDOUGAL ST 10012",-74.000472,40.7296935
"1855","546 3 AVENUE 10016",-73.9772832,40.7473009
"1856","9711 64TH AVE 11374",-73.8603254,40.7299171
"1857","2002 3RD AVE 10029",-73.9431585,40.7941277
"1858","278 BLEECKER STREET 10014",-74.0034468,40.7316187
"1859","46 WEST  116 STREET 10026",-73.9485127,40.8012472
"1860","620 CATON AVENUE 11218",-73.9738961,40.6475181
"1861","12002 LIBERTY AVENUE 11419",-73.823043,40.686379
"1862","1775 SOUTH AVENUE 10314",-74.1928099,40.6000765
"1863","4903 5 AVE 11220",-74.0097049,40.6454279
"1864","1715 WEBSTER AVENUE 10457",-73.9035379,40.8435923
"1865","19 DIVISION STREET 10002",-73.9965248,40.7139435
"1866","358 3RD AVE 10016",-73.9819938,40.7409652
"1867","9212 37 AVENUE 11372",-73.874466,40.7504938
"1868","248 COURT STREET 11201",-73.9945967,40.6856248
"1869","1535 BROADWAY 10036",-73.9862475,40.7586115
"1870","5323 7TH AVE 11220",-74.0079897,40.6401728
"1871","3404 31ST AVE 11106",-73.9210406,40.7629293
"1872","237987 ADAM CLAYTON POWELL BOULEVARD 10030",-73.9437317,40.8146517
"1873","630 LEXINGTON AVENUE 10022",-73.9712073,40.7588489
"1874","10116 QUEENS BLVD 11375",-73.8524075,40.7260643
"1875","6626 FRESH POND RD 11385",-73.8981059,40.7081497
"1876","2935 9 AVENUE 10014",-73.9198238,40.8599397
"1877","12010 QUEENS BOULEVARD 11415",-73.829897,40.7135219
"1878","2102 AMSTERDAM AVENUE 10032",-73.9390257,40.8375504
"1879","3701 30 AVENUE 11103",-73.916229,40.7648046
"1880","5615 NORTHERN BOULEVARD 11377",-73.90443,40.753828
"1881","17013 JAMAICA AVE 11432",-73.7893431,40.7075332
"1882","1374 YORK AVE 10021",-73.95277,40.767628
"1883","203 MOTT STREET 10012",-73.9956894,40.7214319
"1884","190 GRAHAM AVENUE 11206",-73.9433579,40.7082869
"1885","4012 QUEENS BOULEVARD 11104",-73.9239125,40.7433495
"1886","236 RICHMOND VALLEY ROAD 10309",-74.2369043,40.5205015
"1887","450 W 33RD ST 10001",-73.9994561,40.7530688
"1888","3010 36 AVENUE 11106",-73.930337,40.756618
"1889","2702 CHURCH AVENUE 11226",-73.9522227,40.6505341
"1890","1294 WESTCHESTER AVE 10459",-73.8864694,40.8270358
"1891","3204 3RD AVENUE 10451",-73.90903,40.8227959
"1892","585 FOREST AVENUE 10310",-74.1088309,40.6303591
"1893","3410 STEINWAY ST 11101",-73.9211056,40.7563822
"1894","8402 37 AVENUE 11372",-73.8822543,40.7497133
"1895","5904 5TH AVE 11220",-74.015969,40.640067
"1896","2103 FREDERICK DOUGLASS BLVD 10026",-73.9567854,40.8029896
"1897","552 WEST   38 STREET 10018",-73.9996557,40.7578503
"1898","251 WILSON AVE 11237",-73.9209631,40.6981875
"1899","3910 103 STREET 11368",-73.8630697,40.7502688
"1900","4317 BEACH CHANNEL DR 11691",-73.775414,40.5955115
"1901","949 FIRST AVE 10022",-73.9650967,40.7553319
"1902","2236 FOREST AVE 10303",-74.1642145,40.6262638
"1903","2311 ARTHUR AVENUE 10458",-73.8892456,40.8538646
"1904","2734 21 STREET 11102",-73.926917,40.771502
"1905","54 RICHMOND TER 10301",-74.0767216,40.6442062
"1906","769 GRAND ST 11211",-73.9424777,40.7120041
"1907","676 MANHATTAN AVENUE 11222",-73.9512553,40.7249545
"1908","1748 1 AVENUE 10128",-73.9469822,40.7796666
"1909","27111 UNION TURNPIKE 11040",-73.7030435,40.7521557
"1910","6610 BAY PARKWAY 11204",-73.9824954,40.6131276
"1911","2 EAST   55 STREET 10022",-73.9746128,40.7613979
"1912","14701 UNION TPKE 11367",-73.8150849,40.718486
"1913","1804 COLLEGE POINT BLVD 11356",-73.845977,40.783029
"1914","5505 4TH AVE 11220",-74.0154191,40.6433468
"1915","3650 MAIN STREET 11354",-73.8315767,40.7617637
"1916","9504 37 AVENUE 11372",-73.8720479,40.7508233
"1917","307311 FLATBUSH AVENUE 11217",-73.976062,40.6821459
"1918","969 INTERVALE AVENUE 10459",-73.8971523,40.8222139
"1919","1703 MCDONALD AVE 11230",-73.9730756,40.6110852
"1920","3235 48TH AVE 11101",-73.9326051,40.741012
"1921","57 WATERBURY STREET 11206",-73.9372767,40.7091373
"1922","41 W 40TH ST 10018",-73.9843365,40.7538201
"1923","919 FULTON ST 11238",-73.9663928,40.683555
"1924","204 WYTHE AVE 11249",-73.9618911,40.7183199
"1925","1912 86TH ST 11214",-74.0002274,40.6055296
"1926","365 5 AVENUE 11215",-73.9842547,40.6712399
"1927","22423 UNION TURNPIKE 11364",-73.7458866,40.7362099
"1928","2253 3RD AVE 10035",-73.9365594,40.8020607
"1929","4904 FORT HAMILTON PKWY 11219",-73.998045,40.6384
"1930","172 W 79TH ST 10024",-73.9780645,40.7828454
"1931","438 BEACH  129 STREET 11694",-73.8494122,40.5789073
"1932","4501 4TH AVE 11220",-74.0094827,40.6490133
"1933","1301 AVENUE OF THE AMERICAS 10019",-73.9800317,40.7617895
"1934","503 MYRTLE AVENUE 11205",-73.9647817,40.6937586
"1935","W105 HUDSON BEACH 10025",-82.6993259,28.342491
"1936","14 DURYEA PLACE 11226",-73.9575019,40.6451705
"1937","170 FLATBUSH AVE 11217",-73.9767674,40.6826445
"1938","7502 31 AVENUE 11370",-73.8923707,40.7583122
"1939","217 EAST  138 STREET 10451",-73.9284859,40.81229
"1940","50 GREENWICH AVENUE 10011",-74.0003132,40.7357333
"1941","416 E 189TH ST 10458",-73.892101,40.86007
